id,timestamp,event_type,author,content,payload_json
19379,2026-05-01T19:20:13.820674Z,TM_HOLD_TRADE,QWEN_TM,HOLD_TRADE #999 [SHADOW] (not executed): thesis intact,"{""decision"": ""HOLD_TRADE"", ""reason"": ""thesis intact"", ""executed"": false, ""shadow"": true, ""latency_ms"": 5, ""trigger_type"": ""TM_HEARTBEAT"", ""ticket"": 999, ""new_sl"": null, ""new_tp"": null, ""plan_id"": null, ""current_sl"": 4480.0, ""current_tp"": 4520.0, ""unrealised_pips"": null, ""unrealised_usd"": 5.0}"
19380,2026-05-01T19:20:13.863436Z,TM_CLOSE_TRADE,QWEN_TM,CLOSE_TRADE #999 [SHADOW] (not executed): thesis broken,"{""decision"": ""CLOSE_TRADE"", ""reason"": ""thesis broken"", ""executed"": false, ""shadow"": true, ""latency_ms"": 5, ""trigger_type"": ""TM_CHECK"", ""ticket"": 999, ""new_sl"": null, ""new_tp"": null, ""plan_id"": null, ""current_sl"": 4480.0, ""current_tp"": 4520.0, ""unrealised_pips"": null, ""unrealised_usd"": 5.0}"
19381,2026-05-01T19:20:13.909079Z,TM_ADJUST_TRADE,QWEN_TM,ADJUST_TRADE #999 [SHADOW] (not executed): BE,"{""decision"": ""ADJUST_TRADE"", ""reason"": ""BE"", ""executed"": false, ""shadow"": true, ""latency_ms"": 37, ""trigger_type"": ""TM_CHECK"", ""ticket"": 999, ""new_sl"": 4490.0, ""new_tp"": 4530.0, ""plan_id"": null, ""current_sl"": 4480.0, ""current_tp"": 4520.0, ""unrealised_pips"": null, ""unrealised_usd"": 5.0}"
19382,2026-05-01T19:20:13.944162Z,TM_CLOSE_TRADE,QWEN_TM,CLOSE_TRADE #999: thesis broken,"{""decision"": ""CLOSE_TRADE"", ""reason"": ""thesis broken"", ""executed"": true, ""shadow"": false, ""latency_ms"": 26, ""trigger_type"": ""TM_CHECK"", ""ticket"": 999, ""new_sl"": null, ""new_tp"": null, ""plan_id"": null, ""current_sl"": 4480.0, ""current_tp"": 4520.0, ""unrealised_pips"": null, ""unrealised_usd"": 5.0}"
19383,2026-05-01T19:20:13.958617Z,TM_ADJUST_TRADE,QWEN_TM,ADJUST_TRADE #999: tighten,"{""decision"": ""ADJUST_TRADE"", ""reason"": ""tighten"", ""executed"": true, ""shadow"": false, ""latency_ms"": 6, ""trigger_type"": ""TM_CHECK"", ""ticket"": 999, ""new_sl"": 4490.0, ""new_tp"": 4530.0, ""plan_id"": null, ""current_sl"": 4480.0, ""current_tp"": 4520.0, ""unrealised_pips"": null, ""unrealised_usd"": 5.0}"
19384,2026-05-01T19:20:13.973516Z,TM_NO_OP,QWEN_TM,NO_OP #999: fine,"{""decision"": ""NO_OP"", ""reason"": ""fine"", ""executed"": false, ""shadow"": false, ""latency_ms"": 6, ""trigger_type"": ""TM_CHECK"", ""ticket"": 999, ""new_sl"": null, ""new_tp"": null, ""plan_id"": null, ""current_sl"": 4480.0, ""current_tp"": 4520.0, ""unrealised_pips"": null, ""unrealised_usd"": 5.0}"
19385,2026-05-01T19:20:13.991255Z,TM_HOLD_TRADE,QWEN_TM,HOLD_TRADE #999 (not executed): wait,"{""decision"": ""HOLD_TRADE"", ""reason"": ""wait"", ""executed"": false, ""shadow"": false, ""latency_ms"": 9, ""trigger_type"": ""TM_CHECK"", ""ticket"": 999, ""new_sl"": null, ""new_tp"": null, ""plan_id"": null, ""current_sl"": 4480.0, ""current_tp"": 4520.0, ""unrealised_pips"": null, ""unrealised_usd"": 5.0}"
19390,2026-05-01T19:53:27.911041Z,TM_HOLD_TRADE,QWEN_TM,HOLD_TRADE #999 [SHADOW] (not executed): thesis intact,"{""decision"": ""HOLD_TRADE"", ""reason"": ""thesis intact"", ""executed"": false, ""shadow"": true, ""latency_ms"": 3, ""trigger_type"": ""TM_HEARTBEAT"", ""ticket"": 999, ""new_sl"": null, ""new_tp"": null, ""plan_id"": null, ""current_sl"": 4480.0, ""current_tp"": 4520.0, ""unrealised_pips"": null, ""unrealised_usd"": 5.0}"
19391,2026-05-01T19:53:27.950177Z,TM_CLOSE_TRADE,QWEN_TM,CLOSE_TRADE #999 [SHADOW] (not executed): thesis broken,"{""decision"": ""CLOSE_TRADE"", ""reason"": ""thesis broken"", ""executed"": false, ""shadow"": true, ""latency_ms"": 8, ""trigger_type"": ""TM_CHECK"", ""ticket"": 999, ""new_sl"": null, ""new_tp"": null, ""plan_id"": null, ""current_sl"": 4480.0, ""current_tp"": 4520.0, ""unrealised_pips"": null, ""unrealised_usd"": 5.0}"
19392,2026-05-01T19:53:27.970648Z,TM_ADJUST_TRADE,QWEN_TM,ADJUST_TRADE #999 [SHADOW] (not executed): BE,"{""decision"": ""ADJUST_TRADE"", ""reason"": ""BE"", ""executed"": false, ""shadow"": true, ""latency_ms"": 12, ""trigger_type"": ""TM_CHECK"", ""ticket"": 999, ""new_sl"": 4490.0, ""new_tp"": 4530.0, ""plan_id"": null, ""current_sl"": 4480.0, ""current_tp"": 4520.0, ""unrealised_pips"": null, ""unrealised_usd"": 5.0}"
19393,2026-05-01T19:53:27.983231Z,TM_CLOSE_TRADE,QWEN_TM,CLOSE_TRADE #999: thesis broken,"{""decision"": ""CLOSE_TRADE"", ""reason"": ""thesis broken"", ""executed"": true, ""shadow"": false, ""latency_ms"": 7, ""trigger_type"": ""TM_CHECK"", ""ticket"": 999, ""new_sl"": null, ""new_tp"": null, ""plan_id"": null, ""current_sl"": 4480.0, ""current_tp"": 4520.0, ""unrealised_pips"": null, ""unrealised_usd"": 5.0}"
19394,2026-05-01T19:53:27.998184Z,TM_ADJUST_TRADE,QWEN_TM,ADJUST_TRADE #999: tighten,"{""decision"": ""ADJUST_TRADE"", ""reason"": ""tighten"", ""executed"": true, ""shadow"": false, ""latency_ms"": 10, ""trigger_type"": ""TM_CHECK"", ""ticket"": 999, ""new_sl"": 4490.0, ""new_tp"": 4530.0, ""plan_id"": null, ""current_sl"": 4480.0, ""current_tp"": 4520.0, ""unrealised_pips"": null, ""unrealised_usd"": 5.0}"
19395,2026-05-01T19:53:28.022872Z,TM_NO_OP,QWEN_TM,NO_OP #999: fine,"{""decision"": ""NO_OP"", ""reason"": ""fine"", ""executed"": false, ""shadow"": false, ""latency_ms"": 14, ""trigger_type"": ""TM_CHECK"", ""ticket"": 999, ""new_sl"": null, ""new_tp"": null, ""plan_id"": null, ""current_sl"": 4480.0, ""current_tp"": 4520.0, ""unrealised_pips"": null, ""unrealised_usd"": 5.0}"
19396,2026-05-01T19:53:28.043342Z,TM_HOLD_TRADE,QWEN_TM,HOLD_TRADE #999 (not executed): wait,"{""decision"": ""HOLD_TRADE"", ""reason"": ""wait"", ""executed"": false, ""shadow"": false, ""latency_ms"": 14, ""trigger_type"": ""TM_CHECK"", ""ticket"": 999, ""new_sl"": null, ""new_tp"": null, ""plan_id"": null, ""current_sl"": 4480.0, ""current_tp"": 4520.0, ""unrealised_pips"": null, ""unrealised_usd"": 5.0}"
19402,2026-05-01T20:55:06.887027Z,TM_HOLD_TRADE,QWEN_TM,HOLD_TRADE #999 [SHADOW] (not executed): thesis intact,"{""decision"": ""HOLD_TRADE"", ""reason"": ""thesis intact"", ""executed"": false, ""shadow"": true, ""latency_ms"": 11, ""trigger_type"": ""TM_HEARTBEAT"", ""ticket"": 999, ""new_sl"": null, ""new_tp"": null, ""plan_id"": null, ""current_sl"": 4480.0, ""current_tp"": 4520.0, ""unrealised_pips"": null, ""unrealised_usd"": 5.0}"
19403,2026-05-01T20:55:06.957629Z,TM_CLOSE_TRADE,QWEN_TM,CLOSE_TRADE #999 [SHADOW] (not executed): thesis broken,"{""decision"": ""CLOSE_TRADE"", ""reason"": ""thesis broken"", ""executed"": false, ""shadow"": true, ""latency_ms"": 14, ""trigger_type"": ""TM_CHECK"", ""ticket"": 999, ""new_sl"": null, ""new_tp"": null, ""plan_id"": null, ""current_sl"": 4480.0, ""current_tp"": 4520.0, ""unrealised_pips"": null, ""unrealised_usd"": 5.0}"
19404,2026-05-01T20:55:06.985183Z,TM_ADJUST_TRADE,QWEN_TM,ADJUST_TRADE #999 [SHADOW] (not executed): BE,"{""decision"": ""ADJUST_TRADE"", ""reason"": ""BE"", ""executed"": false, ""shadow"": true, ""latency_ms"": 12, ""trigger_type"": ""TM_CHECK"", ""ticket"": 999, ""new_sl"": 4490.0, ""new_tp"": 4530.0, ""plan_id"": null, ""current_sl"": 4480.0, ""current_tp"": 4520.0, ""unrealised_pips"": null, ""unrealised_usd"": 5.0}"
19405,2026-05-01T20:55:07.005782Z,TM_CLOSE_TRADE,QWEN_TM,CLOSE_TRADE #999: thesis broken,"{""decision"": ""CLOSE_TRADE"", ""reason"": ""thesis broken"", ""executed"": true, ""shadow"": false, ""latency_ms"": 9, ""trigger_type"": ""TM_CHECK"", ""ticket"": 999, ""new_sl"": null, ""new_tp"": null, ""plan_id"": null, ""current_sl"": 4480.0, ""current_tp"": 4520.0, ""unrealised_pips"": null, ""unrealised_usd"": 5.0}"
19406,2026-05-01T20:55:07.025580Z,TM_ADJUST_TRADE,QWEN_TM,ADJUST_TRADE #999: tighten,"{""decision"": ""ADJUST_TRADE"", ""reason"": ""tighten"", ""executed"": true, ""shadow"": false, ""latency_ms"": 10, ""trigger_type"": ""TM_CHECK"", ""ticket"": 999, ""new_sl"": 4490.0, ""new_tp"": 4530.0, ""plan_id"": null, ""current_sl"": 4480.0, ""current_tp"": 4520.0, ""unrealised_pips"": null, ""unrealised_usd"": 5.0}"
19407,2026-05-01T20:55:07.042468Z,TM_NO_OP,QWEN_TM,NO_OP #999: fine,"{""decision"": ""NO_OP"", ""reason"": ""fine"", ""executed"": false, ""shadow"": false, ""latency_ms"": 8, ""trigger_type"": ""TM_CHECK"", ""ticket"": 999, ""new_sl"": null, ""new_tp"": null, ""plan_id"": null, ""current_sl"": 4480.0, ""current_tp"": 4520.0, ""unrealised_pips"": null, ""unrealised_usd"": 5.0}"
19408,2026-05-01T20:55:07.060190Z,TM_HOLD_TRADE,QWEN_TM,HOLD_TRADE #999 (not executed): wait,"{""decision"": ""HOLD_TRADE"", ""reason"": ""wait"", ""executed"": false, ""shadow"": false, ""latency_ms"": 9, ""trigger_type"": ""TM_CHECK"", ""ticket"": 999, ""new_sl"": null, ""new_tp"": null, ""plan_id"": null, ""current_sl"": 4480.0, ""current_tp"": 4520.0, ""unrealised_pips"": null, ""unrealised_usd"": 5.0}"
19409,2026-05-01T20:56:30.576011Z,TM_HOLD_TRADE,QWEN_TM,HOLD_TRADE #999 [SHADOW] (not executed): thesis intact,"{""decision"": ""HOLD_TRADE"", ""reason"": ""thesis intact"", ""executed"": false, ""shadow"": true, ""latency_ms"": 6, ""trigger_type"": ""TM_HEARTBEAT"", ""ticket"": 999, ""new_sl"": null, ""new_tp"": null, ""plan_id"": null, ""current_sl"": 4480.0, ""current_tp"": 4520.0, ""unrealised_pips"": null, ""unrealised_usd"": 5.0}"
19410,2026-05-01T20:56:30.615546Z,TM_CLOSE_TRADE,QWEN_TM,CLOSE_TRADE #999 [SHADOW] (not executed): thesis broken,"{""decision"": ""CLOSE_TRADE"", ""reason"": ""thesis broken"", ""executed"": false, ""shadow"": true, ""latency_ms"": 6, ""trigger_type"": ""TM_CHECK"", ""ticket"": 999, ""new_sl"": null, ""new_tp"": null, ""plan_id"": null, ""current_sl"": 4480.0, ""current_tp"": 4520.0, ""unrealised_pips"": null, ""unrealised_usd"": 5.0}"
19411,2026-05-01T20:56:30.631050Z,TM_ADJUST_TRADE,QWEN_TM,ADJUST_TRADE #999 [SHADOW] (not executed): BE,"{""decision"": ""ADJUST_TRADE"", ""reason"": ""BE"", ""executed"": false, ""shadow"": true, ""latency_ms"": 7, ""trigger_type"": ""TM_CHECK"", ""ticket"": 999, ""new_sl"": 4490.0, ""new_tp"": 4530.0, ""plan_id"": null, ""current_sl"": 4480.0, ""current_tp"": 4520.0, ""unrealised_pips"": null, ""unrealised_usd"": 5.0}"
19412,2026-05-01T20:56:30.646682Z,TM_CLOSE_TRADE,QWEN_TM,CLOSE_TRADE #999: thesis broken,"{""decision"": ""CLOSE_TRADE"", ""reason"": ""thesis broken"", ""executed"": true, ""shadow"": false, ""latency_ms"": 6, ""trigger_type"": ""TM_CHECK"", ""ticket"": 999, ""new_sl"": null, ""new_tp"": null, ""plan_id"": null, ""current_sl"": 4480.0, ""current_tp"": 4520.0, ""unrealised_pips"": null, ""unrealised_usd"": 5.0}"
19413,2026-05-01T20:56:30.663873Z,TM_ADJUST_TRADE,QWEN_TM,ADJUST_TRADE #999: tighten,"{""decision"": ""ADJUST_TRADE"", ""reason"": ""tighten"", ""executed"": true, ""shadow"": false, ""latency_ms"": 6, ""trigger_type"": ""TM_CHECK"", ""ticket"": 999, ""new_sl"": 4490.0, ""new_tp"": 4530.0, ""plan_id"": null, ""current_sl"": 4480.0, ""current_tp"": 4520.0, ""unrealised_pips"": null, ""unrealised_usd"": 5.0}"
19414,2026-05-01T20:56:30.681377Z,TM_NO_OP,QWEN_TM,NO_OP #999: fine,"{""decision"": ""NO_OP"", ""reason"": ""fine"", ""executed"": false, ""shadow"": false, ""latency_ms"": 6, ""trigger_type"": ""TM_CHECK"", ""ticket"": 999, ""new_sl"": null, ""new_tp"": null, ""plan_id"": null, ""current_sl"": 4480.0, ""current_tp"": 4520.0, ""unrealised_pips"": null, ""unrealised_usd"": 5.0}"
19415,2026-05-01T20:56:30.697119Z,TM_HOLD_TRADE,QWEN_TM,HOLD_TRADE #999 (not executed): wait,"{""decision"": ""HOLD_TRADE"", ""reason"": ""wait"", ""executed"": false, ""shadow"": false, ""latency_ms"": 7, ""trigger_type"": ""TM_CHECK"", ""ticket"": 999, ""new_sl"": null, ""new_tp"": null, ""plan_id"": null, ""current_sl"": 4480.0, ""current_tp"": 4520.0, ""unrealised_pips"": null, ""unrealised_usd"": 5.0}"
19418,2026-05-01T21:05:32.566092Z,TM_HOLD_TRADE,QWEN_TM,HOLD_TRADE #999 [SHADOW] (not executed): thesis intact,"{""decision"": ""HOLD_TRADE"", ""reason"": ""thesis intact"", ""executed"": false, ""shadow"": true, ""latency_ms"": 5, ""trigger_type"": ""TM_HEARTBEAT"", ""ticket"": 999, ""new_sl"": null, ""new_tp"": null, ""plan_id"": null, ""current_sl"": 4480.0, ""current_tp"": 4520.0, ""unrealised_pips"": null, ""unrealised_usd"": 5.0}"
19419,2026-05-01T21:05:32.650712Z,TM_CLOSE_TRADE,QWEN_TM,CLOSE_TRADE #999 [SHADOW] (not executed): thesis broken,"{""decision"": ""CLOSE_TRADE"", ""reason"": ""thesis broken"", ""executed"": false, ""shadow"": true, ""latency_ms"": 9, ""trigger_type"": ""TM_CHECK"", ""ticket"": 999, ""new_sl"": null, ""new_tp"": null, ""plan_id"": null, ""current_sl"": 4480.0, ""current_tp"": 4520.0, ""unrealised_pips"": null, ""unrealised_usd"": 5.0}"
19420,2026-05-01T21:05:32.668031Z,TM_ADJUST_TRADE,QWEN_TM,ADJUST_TRADE #999 [SHADOW] (not executed): BE,"{""decision"": ""ADJUST_TRADE"", ""reason"": ""BE"", ""executed"": false, ""shadow"": true, ""latency_ms"": 8, ""trigger_type"": ""TM_CHECK"", ""ticket"": 999, ""new_sl"": 4490.0, ""new_tp"": 4530.0, ""plan_id"": null, ""current_sl"": 4480.0, ""current_tp"": 4520.0, ""unrealised_pips"": null, ""unrealised_usd"": 5.0}"
19421,2026-05-01T21:05:32.682357Z,TM_CLOSE_TRADE,QWEN_TM,CLOSE_TRADE #999: thesis broken,"{""decision"": ""CLOSE_TRADE"", ""reason"": ""thesis broken"", ""executed"": true, ""shadow"": false, ""latency_ms"": 7, ""trigger_type"": ""TM_CHECK"", ""ticket"": 999, ""new_sl"": null, ""new_tp"": null, ""plan_id"": null, ""current_sl"": 4480.0, ""current_tp"": 4520.0, ""unrealised_pips"": null, ""unrealised_usd"": 5.0}"
19422,2026-05-01T21:05:32.698913Z,TM_ADJUST_TRADE,QWEN_TM,ADJUST_TRADE #999: tighten,"{""decision"": ""ADJUST_TRADE"", ""reason"": ""tighten"", ""executed"": true, ""shadow"": false, ""latency_ms"": 7, ""trigger_type"": ""TM_CHECK"", ""ticket"": 999, ""new_sl"": 4490.0, ""new_tp"": 4530.0, ""plan_id"": null, ""current_sl"": 4480.0, ""current_tp"": 4520.0, ""unrealised_pips"": null, ""unrealised_usd"": 5.0}"
19423,2026-05-01T21:05:32.719031Z,TM_NO_OP,QWEN_TM,NO_OP #999: fine,"{""decision"": ""NO_OP"", ""reason"": ""fine"", ""executed"": false, ""shadow"": false, ""latency_ms"": 8, ""trigger_type"": ""TM_CHECK"", ""ticket"": 999, ""new_sl"": null, ""new_tp"": null, ""plan_id"": null, ""current_sl"": 4480.0, ""current_tp"": 4520.0, ""unrealised_pips"": null, ""unrealised_usd"": 5.0}"
19424,2026-05-01T21:05:32.734204Z,TM_HOLD_TRADE,QWEN_TM,HOLD_TRADE #999 (not executed): wait,"{""decision"": ""HOLD_TRADE"", ""reason"": ""wait"", ""executed"": false, ""shadow"": false, ""latency_ms"": 7, ""trigger_type"": ""TM_CHECK"", ""ticket"": 999, ""new_sl"": null, ""new_tp"": null, ""plan_id"": null, ""current_sl"": 4480.0, ""current_tp"": 4520.0, ""unrealised_pips"": null, ""unrealised_usd"": 5.0}"
19430,2026-05-02T09:46:07.139794Z,TM_HOLD_TRADE,QWEN_TM,HOLD_TRADE #999 [SHADOW] (not executed): thesis intact,"{""decision"": ""HOLD_TRADE"", ""reason"": ""thesis intact"", ""executed"": false, ""shadow"": true, ""latency_ms"": 11, ""trigger_type"": ""TM_HEARTBEAT"", ""ticket"": 999, ""new_sl"": null, ""new_tp"": null, ""plan_id"": null, ""current_sl"": 4480.0, ""current_tp"": 4520.0, ""unrealised_pips"": null, ""unrealised_usd"": 5.0}"
19431,2026-05-02T09:46:07.189736Z,TM_CLOSE_TRADE,QWEN_TM,CLOSE_TRADE #999 [SHADOW] (not executed): thesis broken,"{""decision"": ""CLOSE_TRADE"", ""reason"": ""thesis broken"", ""executed"": false, ""shadow"": true, ""latency_ms"": 10, ""trigger_type"": ""TM_CHECK"", ""ticket"": 999, ""new_sl"": null, ""new_tp"": null, ""plan_id"": null, ""current_sl"": 4480.0, ""current_tp"": 4520.0, ""unrealised_pips"": null, ""unrealised_usd"": 5.0}"
19432,2026-05-02T09:46:07.222842Z,TM_ADJUST_TRADE,QWEN_TM,ADJUST_TRADE #999 [SHADOW] (not executed): BE,"{""decision"": ""ADJUST_TRADE"", ""reason"": ""BE"", ""executed"": false, ""shadow"": true, ""latency_ms"": 11, ""trigger_type"": ""TM_CHECK"", ""ticket"": 999, ""new_sl"": 4490.0, ""new_tp"": 4530.0, ""plan_id"": null, ""current_sl"": 4480.0, ""current_tp"": 4520.0, ""unrealised_pips"": null, ""unrealised_usd"": 5.0}"
19433,2026-05-02T09:46:07.255157Z,TM_CLOSE_TRADE,QWEN_TM,CLOSE_TRADE #999: thesis broken,"{""decision"": ""CLOSE_TRADE"", ""reason"": ""thesis broken"", ""executed"": true, ""shadow"": false, ""latency_ms"": 9, ""trigger_type"": ""TM_CHECK"", ""ticket"": 999, ""new_sl"": null, ""new_tp"": null, ""plan_id"": null, ""current_sl"": 4480.0, ""current_tp"": 4520.0, ""unrealised_pips"": null, ""unrealised_usd"": 5.0}"
19434,2026-05-02T09:46:07.276941Z,TM_ADJUST_TRADE,QWEN_TM,ADJUST_TRADE #999: tighten,"{""decision"": ""ADJUST_TRADE"", ""reason"": ""tighten"", ""executed"": true, ""shadow"": false, ""latency_ms"": 8, ""trigger_type"": ""TM_CHECK"", ""ticket"": 999, ""new_sl"": 4490.0, ""new_tp"": 4530.0, ""plan_id"": null, ""current_sl"": 4480.0, ""current_tp"": 4520.0, ""unrealised_pips"": null, ""unrealised_usd"": 5.0}"
19435,2026-05-02T09:46:07.295725Z,TM_NO_OP,QWEN_TM,NO_OP #999: fine,"{""decision"": ""NO_OP"", ""reason"": ""fine"", ""executed"": false, ""shadow"": false, ""latency_ms"": 6, ""trigger_type"": ""TM_CHECK"", ""ticket"": 999, ""new_sl"": null, ""new_tp"": null, ""plan_id"": null, ""current_sl"": 4480.0, ""current_tp"": 4520.0, ""unrealised_pips"": null, ""unrealised_usd"": 5.0}"
19436,2026-05-02T09:46:07.315553Z,TM_HOLD_TRADE,QWEN_TM,HOLD_TRADE #999 (not executed): wait,"{""decision"": ""HOLD_TRADE"", ""reason"": ""wait"", ""executed"": false, ""shadow"": false, ""latency_ms"": 6, ""trigger_type"": ""TM_CHECK"", ""ticket"": 999, ""new_sl"": null, ""new_tp"": null, ""plan_id"": null, ""current_sl"": 4480.0, ""current_tp"": 4520.0, ""unrealised_pips"": null, ""unrealised_usd"": 5.0}"
19437,2026-05-02T09:51:44.633559Z,TM_HOLD_TRADE,QWEN_TM,HOLD_TRADE #999 [SHADOW] (not executed): thesis intact,"{""decision"": ""HOLD_TRADE"", ""reason"": ""thesis intact"", ""executed"": false, ""shadow"": true, ""latency_ms"": 6, ""trigger_type"": ""TM_HEARTBEAT"", ""ticket"": 999, ""new_sl"": null, ""new_tp"": null, ""plan_id"": null, ""current_sl"": 4480.0, ""current_tp"": 4520.0, ""unrealised_pips"": null, ""unrealised_usd"": 5.0}"
19438,2026-05-02T09:51:44.685658Z,TM_CLOSE_TRADE,QWEN_TM,CLOSE_TRADE #999 [SHADOW] (not executed): thesis broken,"{""decision"": ""CLOSE_TRADE"", ""reason"": ""thesis broken"", ""executed"": false, ""shadow"": true, ""latency_ms"": 7, ""trigger_type"": ""TM_CHECK"", ""ticket"": 999, ""new_sl"": null, ""new_tp"": null, ""plan_id"": null, ""current_sl"": 4480.0, ""current_tp"": 4520.0, ""unrealised_pips"": null, ""unrealised_usd"": 5.0}"
19439,2026-05-02T09:51:44.701318Z,TM_ADJUST_TRADE,QWEN_TM,ADJUST_TRADE #999 [SHADOW] (not executed): BE,"{""decision"": ""ADJUST_TRADE"", ""reason"": ""BE"", ""executed"": false, ""shadow"": true, ""latency_ms"": 5, ""trigger_type"": ""TM_CHECK"", ""ticket"": 999, ""new_sl"": 4490.0, ""new_tp"": 4530.0, ""plan_id"": null, ""current_sl"": 4480.0, ""current_tp"": 4520.0, ""unrealised_pips"": null, ""unrealised_usd"": 5.0}"
19440,2026-05-02T09:51:44.720340Z,TM_CLOSE_TRADE,QWEN_TM,CLOSE_TRADE #999: thesis broken,"{""decision"": ""CLOSE_TRADE"", ""reason"": ""thesis broken"", ""executed"": true, ""shadow"": false, ""latency_ms"": 9, ""trigger_type"": ""TM_CHECK"", ""ticket"": 999, ""new_sl"": null, ""new_tp"": null, ""plan_id"": null, ""current_sl"": 4480.0, ""current_tp"": 4520.0, ""unrealised_pips"": null, ""unrealised_usd"": 5.0}"
19441,2026-05-02T09:51:44.739403Z,TM_ADJUST_TRADE,QWEN_TM,ADJUST_TRADE #999: tighten,"{""decision"": ""ADJUST_TRADE"", ""reason"": ""tighten"", ""executed"": true, ""shadow"": false, ""latency_ms"": 11, ""trigger_type"": ""TM_CHECK"", ""ticket"": 999, ""new_sl"": 4490.0, ""new_tp"": 4530.0, ""plan_id"": null, ""current_sl"": 4480.0, ""current_tp"": 4520.0, ""unrealised_pips"": null, ""unrealised_usd"": 5.0}"
19442,2026-05-02T09:51:44.754497Z,TM_NO_OP,QWEN_TM,NO_OP #999: fine,"{""decision"": ""NO_OP"", ""reason"": ""fine"", ""executed"": false, ""shadow"": false, ""latency_ms"": 5, ""trigger_type"": ""TM_CHECK"", ""ticket"": 999, ""new_sl"": null, ""new_tp"": null, ""plan_id"": null, ""current_sl"": 4480.0, ""current_tp"": 4520.0, ""unrealised_pips"": null, ""unrealised_usd"": 5.0}"
19443,2026-05-02T09:51:44.771212Z,TM_HOLD_TRADE,QWEN_TM,HOLD_TRADE #999 (not executed): wait,"{""decision"": ""HOLD_TRADE"", ""reason"": ""wait"", ""executed"": false, ""shadow"": false, ""latency_ms"": 10, ""trigger_type"": ""TM_CHECK"", ""ticket"": 999, ""new_sl"": null, ""new_tp"": null, ""plan_id"": null, ""current_sl"": 4480.0, ""current_tp"": 4520.0, ""unrealised_pips"": null, ""unrealised_usd"": 5.0}"
19444,2026-05-02T10:13:11.429876Z,TM_HOLD_TRADE,QWEN_TM,HOLD_TRADE #999 [SHADOW] (not executed): thesis intact,"{""decision"": ""HOLD_TRADE"", ""reason"": ""thesis intact"", ""executed"": false, ""shadow"": true, ""latency_ms"": 6, ""trigger_type"": ""TM_HEARTBEAT"", ""ticket"": 999, ""new_sl"": null, ""new_tp"": null, ""plan_id"": null, ""current_sl"": 4480.0, ""current_tp"": 4520.0, ""unrealised_pips"": null, ""unrealised_usd"": 5.0}"
19445,2026-05-02T10:13:11.481718Z,TM_CLOSE_TRADE,QWEN_TM,CLOSE_TRADE #999 [SHADOW] (not executed): thesis broken,"{""decision"": ""CLOSE_TRADE"", ""reason"": ""thesis broken"", ""executed"": false, ""shadow"": true, ""latency_ms"": 6, ""trigger_type"": ""TM_CHECK"", ""ticket"": 999, ""new_sl"": null, ""new_tp"": null, ""plan_id"": null, ""current_sl"": 4480.0, ""current_tp"": 4520.0, ""unrealised_pips"": null, ""unrealised_usd"": 5.0}"
19446,2026-05-02T10:13:11.499440Z,TM_ADJUST_TRADE,QWEN_TM,ADJUST_TRADE #999 [SHADOW] (not executed): BE,"{""decision"": ""ADJUST_TRADE"", ""reason"": ""BE"", ""executed"": false, ""shadow"": true, ""latency_ms"": 8, ""trigger_type"": ""TM_CHECK"", ""ticket"": 999, ""new_sl"": 4490.0, ""new_tp"": 4530.0, ""plan_id"": null, ""current_sl"": 4480.0, ""current_tp"": 4520.0, ""unrealised_pips"": null, ""unrealised_usd"": 5.0}"
19447,2026-05-02T10:13:11.515447Z,TM_CLOSE_TRADE,QWEN_TM,CLOSE_TRADE #999: thesis broken,"{""decision"": ""CLOSE_TRADE"", ""reason"": ""thesis broken"", ""executed"": true, ""shadow"": false, ""latency_ms"": 6, ""trigger_type"": ""TM_CHECK"", ""ticket"": 999, ""new_sl"": null, ""new_tp"": null, ""plan_id"": null, ""current_sl"": 4480.0, ""current_tp"": 4520.0, ""unrealised_pips"": null, ""unrealised_usd"": 5.0}"
19448,2026-05-02T10:13:11.529071Z,TM_ADJUST_TRADE,QWEN_TM,ADJUST_TRADE #999: tighten,"{""decision"": ""ADJUST_TRADE"", ""reason"": ""tighten"", ""executed"": true, ""shadow"": false, ""latency_ms"": 6, ""trigger_type"": ""TM_CHECK"", ""ticket"": 999, ""new_sl"": 4490.0, ""new_tp"": 4530.0, ""plan_id"": null, ""current_sl"": 4480.0, ""current_tp"": 4520.0, ""unrealised_pips"": null, ""unrealised_usd"": 5.0}"
19449,2026-05-02T10:13:11.544974Z,TM_NO_OP,QWEN_TM,NO_OP #999: fine,"{""decision"": ""NO_OP"", ""reason"": ""fine"", ""executed"": false, ""shadow"": false, ""latency_ms"": 6, ""trigger_type"": ""TM_CHECK"", ""ticket"": 999, ""new_sl"": null, ""new_tp"": null, ""plan_id"": null, ""current_sl"": 4480.0, ""current_tp"": 4520.0, ""unrealised_pips"": null, ""unrealised_usd"": 5.0}"
19450,2026-05-02T10:13:11.560402Z,TM_HOLD_TRADE,QWEN_TM,HOLD_TRADE #999 (not executed): wait,"{""decision"": ""HOLD_TRADE"", ""reason"": ""wait"", ""executed"": false, ""shadow"": false, ""latency_ms"": 7, ""trigger_type"": ""TM_CHECK"", ""ticket"": 999, ""new_sl"": null, ""new_tp"": null, ""plan_id"": null, ""current_sl"": 4480.0, ""current_tp"": 4520.0, ""unrealised_pips"": null, ""unrealised_usd"": 5.0}"
